Open time,open,volume,log_return,gk_volatility,log_return_lag1,log_return_lag2,log_return_lag3,log_return_lag4,log_return_lag5,gk_volatility_lag1,gk_volatility_lag2,gk_volatility_lag3,gk_volatility_lag4,gk_volatility_lag5,squared_return,squared_return_lag1,squared_return_lag2,squared_return_lag3,squared_return_lag4,squared_return_lag5,return_roll_mean_5d,vol_roll_mean_5d,return_roll_mean_10d,vol_roll_mean_10d,return_roll_std_5d,return_roll_std_10d,bb_std,bb_width,true_range,atr_14,rsi_14,vol_macd,vol_macd_signal,vol_macd_hist,price_mom_20d,volume_roll_mean_5d,volume_roll_std_5d,volume_change,garch_residual,dayofweek_1,dayofweek_2,dayofweek_3,dayofweek_4,dayofweek_5,dayofweek_6,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,quarter_2,quarter_3,quarter_4
2018-02-01,10285.1,33564.764311,-0.1088310899025497,0.096249838022316,0.0046378199753893,-0.0943985876092473,-0.0543950915824984,0.0332879848959367,0.0356104943044179,0.0509171928253436,0.0735504419917106,0.0383690487014977,0.0457443619423483,0.0457038150077563,0.011844206129376854,2.150937412412001e-05,0.008911093342620737,0.0029588259882683886,0.0011080899384321098,0.0012681073046049798,-0.04393979284459387,0.06096617669664324,-0.015397504551046307,0.0648469423163352,0.06162426023225975,0.05429306845311273,1209.201774605116,0.42164939996430734,1584.0100000000002,1279.9878571428574,38.28323087535816,-0.007918890356758398,-0.007008245349998753,-0.0009106450067596457,-0.3286380432037531,21638.5622248,7890.485401758607,0.8630575480556608,0.0192499676044632,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-02,9224.52,49971.626975,-0.0388488171614266,0.0988683844052729,-0.1088310899025497,0.0046378199753893,-0.0943985876092473,-0.0543950915824984,0.0332879848959367,0.096249838022316,0.0509171928253436,0.0735504419917106,0.0383690487014977,0.0457443619423483,0.001509230594841954,0.011844206129376854,2.150937412412001e-05,0.008911093342620737,0.0029588259882683886,0.0011080899384321098,-0.05836715325606653,0.07159098118922816,-0.019645386643062836,0.0648024861803266,0.04530795331160482,0.05430071465304583,1160.899519741845,0.4144474830638728,1239.9799999999996,1266.0578571428573,32.375251347081544,-0.0053585984489119415,-0.006678054365531609,0.001319455916619668,-0.37557846586910626,28255.419715000004,14233.002716045305,0.4888120921088388,0.01977367688105458,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-03,8873.03,28725.000735,0.0361827973283551,0.0969746338405793,-0.0388488171614266,-0.1088310899025497,0.0046378199753893,-0.0943985876092473,-0.0543950915824984,0.0988683844052729,0.096249838022316,0.0509171928253436,0.0735504419917106,0.0383690487014977,0.0013091948225048213,0.001509230594841954,0.011844206129376854,2.150937412412001e-05,0.008911093342620737,0.0029588259882683886,-0.04025157547389583,0.08331209821704448,-0.021001772665029887,0.06837106840318528,0.06223802620346908,0.05251480320887964,1113.404059366332,0.4052220128272215,1244.0100000000002,1234.4478571428574,24.84576367962353,-0.003435767064347728,-0.006029185635877525,0.0025934185715297976,-0.31725663618303246,31166.344354400004,11935.013062256752,-0.42517379413380607,0.019394926768115862,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-04,9199.96,32014.308449,-0.1169191388606565,0.0927624187025749,0.0361827973283551,-0.0388488171614266,-0.1088310899025497,0.0046378199753893,-0.0943985876092473,0.0969746338405793,0.0988683844052729,0.096249838022316,0.0509171928253436,0.0735504419917106,0.013670085031917476,0.0013091948225048213,0.001509230594841954,0.011844206129376854,2.150937412412001e-05,0.008911093342620737,-0.044755685724177666,0.08715449355921734,-0.031142330392278466,0.0724872779195493,0.06771054003912244,0.06051808964772559,1111.9628798796605,0.4148030815189071,1438.0,1206.095,24.383999402951744,-0.002206414280148186,-0.005264243492985026,0.00305782921283684,-0.39550573747427054,32458.331455,11517.994767551825,0.11451027431975436,0.01855248374051498,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-05,8179.99,63403.182579,-0.1649796637633145,0.1313436808414861,-0.1169191388606565,0.0361827973283551,-0.0388488171614266,-0.1088310899025497,0.0046378199753893,0.0927624187025749,0.0969746338405793,0.0988683844052729,0.096249838022316,0.0509171928253436,0.027218289455456304,0.013670085031917476,0.0013091948225048213,0.001509230594841954,0.011844206129376854,2.150937412412001e-05,-0.07867918247191844,0.10323979116244586,-0.04686532923755939,0.07704838162808855,0.07842024174575435,0.07291931700836612,1395.235406934692,0.5302657121472469,1757.7999999999993,1186.93,21.32719557622714,0.0016680199096678755,-0.0038772281721971913,0.005545248081865067,-0.3633036697247707,41535.7766098,14728.020799864425,0.9804639128783199,0.02626873616829722,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-06,6939.63,100201.500307,0.0976850136855151,0.1827213422907831,-0.1649796637633145,-0.1169191388606565,0.0361827973283551,-0.0388488171614266,-0.1088310899025497,0.1313436808414861,0.0927624187025749,0.0969746338405793,0.0988683844052729,0.096249838022316,0.009542361898739273,0.027218289455456304,0.013670085031917476,0.0013091948225048213,0.001509230594841954,0.011844206129376854,-0.03737596175430547,0.12053409201613927,-0.040657877299449675,0.09075013435639126,0.10754574517172134,0.08270580841574078,1529.829633024112,0.5907836021429149,1877.9899999999998,1214.3578571428573,29.94350745181505,0.008543091589549467,-0.001392357833319459,0.009935449422868926,-0.30364125622566274,54863.123809,28972.821616704114,0.5803859716686857,0.03654426845815662,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-07,7655.02,60778.460497,-0.0069686875933519,0.12020980892832,0.0976850136855151,-0.1649796637633145,-0.1169191388606565,0.0361827973283551,-0.0388488171614266,0.1827213422907831,0.1313436808414861,0.0927624187025749,0.0969746338405793,0.0988683844052729,4.85626067737367e-05,0.009542361898739273,0.027218289455456304,0.013670085031917476,0.0013091948225048213,0.001509230594841954,-0.03099993584069053,0.12480237692074869,-0.044683544548378536,0.09819667905498843,0.1083784038736004,0.07962911786704545,1640.744586306378,0.6440719954968309,1325.9899999999998,1232.6085714285714,25.41690798784073,0.009102084714674288,0.0007070757203915719,0.008395008994282716,-0.3067851855095388,57024.4905134,28919.735936010682,-0.3934376200876698,0.024041961785664003,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-08,7599.0,1521.537318,0.0240562545658283,0.0199695244752703,-0.0069686875933519,0.0976850136855151,-0.1649796637633145,-0.1169191388606565,0.0361827973283551,0.12020980892832,0.1827213422907831,0.1313436808414861,0.0927624187025749,0.0969746338405793,0.0005787033837359349,4.85626067737367e-05,0.009542361898739273,0.027218289455456304,0.013670085031917476,0.0013091948225048213,-0.033425244393195885,0.10940135504768686,-0.03683840993354587,0.09635672663236568,0.10662055097740111,0.08238294873183641,1695.254967046489,0.6777446120846433,271.90999999999985,1191.7564285714286,28.071075293304375,0.0018327397024795883,0.0009322552847749652,0.0009004844177046231,-0.32165284819668527,51583.79783,37003.76843563144,-0.9749658463613914,0.003993904895054061,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-09,7789.9,20482.910825,0.1094001253755937,0.0451212041954911,0.0240562545658283,-0.0069686875933519,0.0976850136855151,-0.1649796637633145,-0.1169191388606565,0.0199695244752703,0.12020980892832,0.1827213422907831,0.1313436808414861,0.0927624187025749,0.01196838743219562,0.0005787033837359349,4.85626067737367e-05,0.009542361898739273,0.027218289455456304,0.013670085031917476,0.011838608454054152,0.09987311214627012,-0.016458538635061765,0.09351380285274373,0.1102900058099768,0.09128812493640845,1584.3415989369548,0.6467048832577735,953.9799999999996,1164.7657142857142,36.801977282418285,-0.001962711403916073,0.00035316572928060396,-0.0023158771331966773,-0.3215655698386086,49277.5183052,38842.05564006455,12.461983865058247,0.00902424083909822,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-10,8683.93,49381.512653,-0.0174171984329166,0.0771508574039297,0.1094001253755937,0.0240562545658283,-0.0069686875933519,0.0976850136855151,-0.1649796637633145,0.0451212041954911,0.0199695244752703,0.12020980892832,0.1827213422907831,0.1313436808414861,0.00030335880125159246,0.01196838743219562,0.0005787033837359349,4.85626067737367e-05,0.009542361898739273,0.027218289455456304,0.04135110152013373,0.08903454745875884,-0.018664040475892353,0.09613716931060234,0.058931753193957645,0.09098773793327933,1553.4437768963173,0.6439364728170804,945.7800000000007,1174.6564285714287,33.617534736808395,-0.0024641434539571794,-0.00021037101424856784,-0.0022537724397086113,-0.2598456201214224,46473.18431999999,38065.65421587093,1.4108640161010904,0.01543017148078594,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-11,8533.99,45025.187952,-0.0566610109302438,0.0622565187779131,-0.0174171984329166,0.1094001253755937,0.0240562545658283,-0.0069686875933519,0.0976850136855151,0.0771508574039297,0.0451212041954911,0.0199695244752703,0.12020980892832,0.1827213422907831,0.003210470159637208,0.00030335880125159246,0.01196838743219562,0.0005787033837359349,4.85626067737367e-05,0.009542361898739273,0.010481896596981953,0.06494158275618483,-0.013447032578661765,0.09273783738616206,0.06237012827116239,0.08663487707701019,1568.923344042944,0.6595674268726193,822.4700000000003,1173.69,29.199857445575304,-0.0039698605423917205,-0.0009623488838801203,-0.0030075116585116003,-0.2505722557051314,35437.921849,23991.95588729962,-0.08821772495329472,0.012451303755582621,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-12,8063.82,41987.85049,0.0989934683256246,0.0475302114303908,-0.0566610109302438,-0.0174171984329166,0.1094001253755937,0.0240562545658283,-0.0069686875933519,0.0622565187779131,0.0771508574039297,0.0451212041954911,0.0199695244752703,0.12020980892832,0.009799706771136441,0.003210470159637208,0.00030335880125159246,0.01196838743219562,0.0005787033837359349,4.85626067737367e-05,0.03167432778077726,0.050405663256598995,0.0003371959700433552,0.08760402008867384,0.0721877956204098,0.09288462577731475,1544.3277890167,0.6557617911688931,936.0,1180.8707142857143,38.008525108130776,-0.006235086175909926,-0.0020169860608947906,-0.004218100115015135,-0.17558555371796747,31679.7998476,20202.704339623073,-0.0674586292729753,0.00950604228607816,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-13,8903.0,35454.972956,-0.0416390004614871,0.0415880031427256,0.0989934683256246,-0.0566610109302438,-0.0174171984329166,0.1094001253755937,0.0240562545658283,0.0475302114303908,0.0622565187779131,0.0771508574039297,0.0451212041954911,0.0199695244752703,0.001733806359431723,0.009799706771136441,0.003210470159637208,0.00030335880125159246,0.01196838743219562,0.0005787033837359349,0.018535276775314174,0.05472935899009006,-0.007444983808940865,0.08206535701888847,0.07952664191634948,0.09280771882477193,1486.238683774014,0.6406512574152102,599.0,1123.055,40.18061183200369,-0.008395174476458808,-0.003292710565318375,-0.005102463911140434,-0.24758524016320727,38466.486975199994,11258.69189661208,-0.15558971125601906,0.00831760062854512,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-14,8535.17,40811.952867,0.1012643851739862,0.0405018823540255,-0.0416390004614871,0.0989934683256246,-0.0566610109302438,-0.0174171984329166,0.1094001253755937,0.0415880031427256,0.0475302114303908,0.0622565187779131,0.0771508574039297,0.0451212041954911,0.010254475704665436,0.001733806359431723,0.009799706771136441,0.003210470159637208,0.00030335880125159246,0.01196838743219562,0.016908128734992676,0.053805494621796936,0.014373368594523405,0.07683930338403352,0.07725346870776578,0.08980978994240049,1418.9630303499794,0.6173910763562664,956.6000000000004,1139.537142857143,45.84826980990529,-0.010074267124111441,-0.004649095725709441,-0.005425171398402,-0.15438374195880733,42532.295383599994,5159.234001327831,0.15109248334917846,0.008100376470805101,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-15,9449.98,52427.596715,0.0565804096495125,0.0565045739293589,0.1012643851739862,-0.0416390004614871,0.0989934683256246,-0.0566610109302438,-0.0174171984329166,0.0405018823540255,0.0415880031427256,0.0475302114303908,0.0622565187779131,0.0771508574039297,0.0032013427561066467,0.010254475704665436,0.001733806359431723,0.009799706771136441,0.003210470159637208,0.00030335880125159246,0.031707650351478496,0.049676237926882784,0.03652937593580611,0.06935539269282082,0.07611328119474191,0.06437496305162181,1362.1495830583544,0.5962024316362508,918.0,1091.965,54.17162427784318,-0.010034138901029888,-0.005726151273158938,-0.00430798762787095,-0.09819731265217779,43141.512196,6237.392635048601,0.284613771996004,0.01130091478587178,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-16,10000.89,38161.205974,0.0158623806909152,0.0454787464946477,0.0565804096495125,0.1012643851739862,-0.0416390004614871,0.0989934683256246,-0.0566610109302438,0.0565045739293589,0.0405018823540255,0.0415880031427256,0.0475302114303908,0.0622565187779131,0.00025161512118351934,0.0032013427561066467,0.010254475704665436,0.001733806359431723,0.009799706771136441,0.003210470159637208,0.0462123286757103,0.046320683470229704,0.028347112636346112,0.05563113311320726,0.060338731558519716,0.06084117862466074,1270.6207856347623,0.5602206259797677,657.3700000000008,1050.3500000000001,57.169106903874756,-0.010743795970189533,-0.0067297151816635165,-0.004014080788526017,-0.11583152032025068,41768.715800399994,6470.1745248355155,-0.27211605404216943,0.00909574929892954,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-17,10156.07,41882.108407,0.0830278055041758,0.0450424513678122,0.0158623806909152,0.0565804096495125,0.1012643851739862,-0.0416390004614871,0.0989934683256246,0.0454787464946477,0.0565045739293589,0.0405018823540255,0.0415880031427256,0.0475302114303908,0.006893616486839244,0.00025161512118351934,0.0032013427561066467,0.010254475704665436,0.001733806359431723,0.009799706771136441,0.043019196111420535,0.04582313145771398,0.037346761946098886,0.04811439735715649,0.057187411765751164,0.06168709274106026,1183.8142532921397,0.524376103896419,1025.0699999999997,1034.7114285714285,59.19281394259386,-0.01121054876579837,-0.007625906880668898,-0.003584641885129472,-0.07074103847238422,41747.5673838,6469.45196907636,0.09750484393850467,0.009008490273562441,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-18,11039.55,61137.380728,-0.0612730128352882,0.0693948748272896,0.0830278055041758,0.0158623806909152,0.0565804096495125,0.1012643851739862,-0.0416390004614871,0.0450424513678122,0.0454787464946477,0.0565045739293589,0.0405018823540255,0.0415880031427256,0.0037543821019133928,0.006893616486839244,0.00025161512118351934,0.0032013427561066467,0.010254475704665436,0.001733806359431723,0.03909239363666032,0.05138450579462678,0.028813835205987237,0.053056932392358425,0.06464200640738627,0.06917673878598762,1111.865935320581,0.4948835182451688,1194.0,1017.2828571428571,62.712605734003716,-0.009549981932736144,-0.008010730472935225,-0.0015392514598009197,-0.0771104790685272,46884.048938199994,9641.915502344751,0.459749354876837,0.013878974965457919,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-19,10375.01,40831.417131,0.071497253699051,0.0461592411724246,-0.0612730128352882,0.0830278055041758,0.0158623806909152,0.0565804096495125,0.1012643851739862,0.0693948748272896,0.0450424513678122,0.0454787464946477,0.0565045739293589,0.0405018823540255,0.005111857286506461,0.0037543821019133928,0.006893616486839244,0.00025161512118351934,0.0032013427561066467,0.010254475704665436,0.03313896734167328,0.0525159775583066,0.02502354803833296,0.05316073609005177,0.058570167257288176,0.06519445442026496,1182.6541816719068,0.5237232852706558,979.6700000000001,961.702142857143,78.1606042385918,-0.009954218522345244,-0.008399435017538035,-0.0015547835048072087,0.08942506527466154,46887.941791000005,9638.854490311027,-0.3321366299178101,0.00923184823448492,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-20,11147.11,48153.354288,0.0042936472393734,0.0422601526000466,0.071497253699051,-0.0612730128352882,0.0830278055041758,0.0158623806909152,0.0565804096495125,0.0461592411724246,0.0693948748272896,0.0450424513678122,0.0454787464946477,0.0565045739293589,1.8435406616178816e-05,0.005111857286506461,0.0037543821019133928,0.006893616486839244,0.00025161512118351934,0.0032013427561066467,0.02268161485964545,0.04966709329244414,0.027194632605561965,0.04967166560966346,0.058003508815959504,0.06397415079417387,1249.5440310006964,0.5505533619750649,685.4200000000001,876.5185714285716,75.43725442636253,-0.01046190876523935,-0.008811935654484121,-0.0016499731107552287,0.08905017938571325,46033.0933056,9204.478882413292,0.1793211617786601,0.00845203052000932,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-21,11195.07,68113.818754,-0.0705874962823719,0.0581805235657654,0.0042936472393734,0.071497253699051,-0.0612730128352882,0.0830278055041758,0.0158623806909152,0.0422601526000466,0.0461592411724246,0.0693948748272896,0.0450424513678122,0.0454787464946477,0.004982594631413867,1.8435406616178816e-05,0.005111857286506461,0.0037543821019133928,0.006893616486839244,0.00025161512118351934,0.005391639464988033,0.05220744870666768,0.02580198407034915,0.04926406608844869,0.07179055828012322,0.0661180835964021,1285.9196526962803,0.5628203317745522,1104.0300000000007,860.6642857142859,69.5309004969079,-0.009493235430412118,-0.00894819716550114,-0.000545038264910978,0.13150602958202695,52023.6158616,12093.900835583003,0.4145186718794007,0.01163610471315308,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-22,10439.02,67060.166483,-0.0619063887400933,0.0770641436718618,-0.0705874962823719,0.0042936472393734,0.071497253699051,-0.0612730128352882,0.0830278055041758,0.0581805235657654,0.0422601526000466,0.0461592411724246,0.0693948748272896,0.0450424513678122,0.0038324009668395504,0.004982594631413867,1.8435406616178816e-05,0.005111857286506461,0.0037543821019133928,0.006893616486839244,-0.023595199383865787,0.05861178716747759,0.00971199836377736,0.05221745931259578,0.06106554516146473,0.06590506446509575,1292.7915593591488,0.562939107093256,1254.4400000000005,930.8450000000001,63.60738433548727,-0.007145197923451113,-0.008587594023203117,0.0014423960997520038,0.10571473329854619,57059.2274768,12057.264502429573,-0.015468994255121493,0.015412828734372361,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-02-23,9815.55,57202.70237,0.0320956961120018,0.0579274064170513,-0.0619063887400933,-0.0705874962823719,0.0042936472393734,0.071497253699051,-0.0612730128352882,0.0770641436718618,0.0581805235657654,0.0422601526000466,0.0461592411724246,0.0693948748272896,0.0010301337089139672,0.0038324009668395504,0.004982594631413867,1.8435406616178816e-05,0.005111857286506461,0.0037543821019133928,-0.004921457594407787,0.05631829348542994,0.017085468021126253,0.053851399640028365,0.060939146441393206,0.06360618592906837,1309.970377037004,0.567543265526953,864.8099999999995,924.4757142857145,59.968381021982076,-0.006726982693042054,-0.008215469037864527,0.0014884863448224733,0.10120478784690379,56272.2918052,11851.196368665866,-0.146994328078486,0.01158548128341026,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
